word,reading_hiragana,meaning_ko,source_title,source_author,source_url,matched_sentence
内部,ないぶ,내부,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,我々はまた比較的内部の空気ばかり吸っているので、校内の事は細大ともに世の中に知れ渡っているはずだと思い過ぎる癖があります。
円満な,えんまんな,원만한,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,終りに臨んで君が延岡に赴任されたら、その地の淑女にして、君子の好逑となるべき資格あるものを択んで一日も早く円満なる家庭をかたち作って、かの不貞無節なるお転婆を事実の上において慚死せしめん事を希望します。
再び,ふたたび,다시,走れメロス,太宰治,https://www.aozora.gr.jp/cards/000035/files/1567_ruby_4948.zip,再び立って走れるようになったではないか。
再び,ふたたび,다시,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,私の頭には再び先生の顔が浮いて出た。
冒頭,ぼうとう,첫머리,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,可哀想にこれでもまだ二十四ですぜと云ったらそれでも、あなた二十四で奥さんがおありなさるのは当り前ぞなもしと冒頭を置いて、どこの誰さんは二十でお嫁をお貰いたの、どこの何とかさんは二十二で子供を二人お持ちたのと、何でも例を半ダースばかり挙げて反駁を試みたには恐れ入った。
冷却,れいきゃく,냉각,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,火に焼けて冷却し切った石造家屋の輪廓とは違っていた。
凄まじい,すさまじい,굉장하다 무시무시하다,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,自分は、ひとり逃げるようにまた屋上に駈け上り、寝ころび、雨を含んだ夏の夜空を仰ぎ、そのとき自分を襲った感情は、怒りでも無く、嫌悪でも無く、また、悲しみでも無く、もの凄まじい恐怖でした。
几帳面,きちょうめん,꼼꼼함,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,十六私の行ったのはまだ灯の点くか点かない暮れ方であったが、几帳面な先生はもう宅にいなかった。
几帳面な,きちょうめんな,꼼꼼한 빈틈없는,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,十六私の行ったのはまだ灯の点くか点かない暮れ方であったが、几帳面な先生はもう宅にいなかった。
処分,しょぶん,처분,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,追って処分するまでは、今まで通り学校へ出ろ。
処分,しょぶん,처분,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,しかし、自分も、また、堀木でさえも、なかなか除名の処分に遭わず、殊にも自分は、その非合法の世界に於いては、合法の紳士たちの世界に於けるよりも、かえってのびのびと、所謂「健康」に振舞う事が出来ましたので、見込みのある「同志」として、噴き出したくなるほど過度に秘密めかした、さまざまの用事をたのまれるほどになったのです。
処置,しょち,조치,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,兄にしては感心なやり方だ、何の六百円ぐらい貰わんでも困りはせんと思ったが、例に似ぬ淡泊な処置が気に入ったから、礼を云って貰っておいた。
出世,しゅっせ,출세,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,清はおれをもって将来立身出世して立派なものになると思い込んでいた。
出血,しゅっけつ,출혈,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,鼻柱をなぐられて大分出血したんだそうだ。
出血,しゅっけつ,출혈,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,五里霧中で、そうして時たま、虎の尾を踏む失敗をして、ひどい痛手を負い、それがまた、男性から受ける笞とちがって、内出血みたいに極度に不快に内攻して、なかなか治癒し難い傷でした。
分別,ふんべつ,분별 판단력,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,私には知識もなく、経験もなく、また分別もありませんでした。
分別,ふんべつ,분별 판단력,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,なぜと聞くと、今夜は古賀に気の毒だから――それにどうせ撲るくらいなら、あいつらの悪るい所を見届けて現場で撲らなくっちゃ、こっちの落度になるからと、分別のありそうな事を附加した。
分配,ぶんぱい,분배,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,私はついに先生の忠告通り財産分配の事を父にいい出す機会を得ずに過ぎた。
切ない,せつない,애달픈,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,彼の重々しい口から、彼のお嬢さんに対する切ない恋を打ち明けられた時の私を想像してみて下さい。
切り出す,きりだす,말을 꺼내다 잘라내다,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,Ｋの自白に一段落が付いた今となって、こっちからまた同じ事を切り出すのは、どう思案しても変でした。
初版,しょはん,초판,羅生門,芥川龍之介,https://www.aozora.gr.jp/cards/000879/files/127_ruby_150.zip,年九月）底本：「芥川龍之介全集1」ちくま文庫、筑摩書房1986（昭和61）年9月24日第1刷発行1997（平成9）年4月15日第14刷発行底本の親本：「筑摩全集類聚芥川龍之介全集第一巻」筑摩書房1971（昭和46）年3月5日初版第1刷発行初出：「帝国文学」1915（大正4）年11月号※底本の編者による脚注は省略しました。
初版,しょはん,초판,銀河鉄道の夜,宮沢賢治,https://www.aozora.gr.jp/cards/000081/files/48222_ruby_59603.zip,底本：「【新】校本宮澤賢治全集第十一巻童話※本文篇」筑摩書房1996（平成8）年1月25日初版第1刷発行※底本のテキストは、著者草稿によります。
利子,りし,이자,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,実をいうと私はそれから出る利子の半分も使えませんでした。
利益,りえき,이익,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,私は思想上の問題について、大いなる利益を先生から受けた事を自白する。
利益,りえき,이익,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,大変な不利益だ。
到達,とうたつ,도달,走れメロス,太宰治,https://www.aozora.gr.jp/cards/000035/files/1567_ruby_4948.zip,ぶらぶら歩いて二里行き三里行き、そろそろ全里程の半ばに到達した頃、降って湧いた災難、メロスの足は、はたと、とまった。
制裁,せいさい,제재,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,だから表面上にあらわれたところだけで厳重な制裁を加えるのは、かえって未来のためによくないかとも思われます。
前例,ぜんれい,전례,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,（先生に宛ててそういう事を書いても仕方がないとも思ったし、前例に徴してみると、とても返事をくれそうになかったから）。
割り込む,わりこむ,끼어들다,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,学校の生徒は八百人もあるのだから、体操の教師が隊伍を整えて、一組一組の間を少しずつ明けて、それへ職員が一人か二人ずつ監督として割り込む仕掛けである。
創造,そうぞう,창조,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,実をいうと、私がそんな言葉を創造したのも、お嬢さんに対する私の感情が土台になっていたのですから、事実を蒸溜して拵えた理論などをＫの耳に吹き込むよりも、原の形そのままを彼の眼の前に露出した方が、私にはたしかに利益だったでしょう。
創造,そうぞう,창조,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,、何でも無いものを、主観に依って美しく創造し、或いは醜いものに嘔吐をもよおしながらも、それに対する興味を隠さず、表現のよろこびにひたっている、つまり、人の思惑に少しもたよっていないらしいという、画法のプリミチヴな虎の巻を、竹一から、さずけられて、れいの女の来客たちには隠して、少しずつ、自画像の制作に取りかかってみました。
助手,じょしゅ,조수,銀河鉄道の夜,宮沢賢治,https://www.aozora.gr.jp/cards/000081/files/48222_ruby_59603.zip,だんだん近付いて見ると、一人のせいの高い、ひどい近眼鏡をかけ、長靴をはいた学者らしい人が、手帳に何かせわしさうに書きつけながら、鶴嘴をふりあげたり、スコープをつかったりしてゐる、三人の助手らしい人たちに夢中でいろいろ指図をしてゐました。
労力,ろうりょく,노력,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,ところがこの過度の労力が次第に彼の健康と精神の上に影響して来たように見え出しました。
勉強家,べんきょうか,공부가 노력가,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,それから勉強家だとも褒めてくれました。
