example_id,word,example_jp,example_ko
2212,取り組む,思い入った決心を眉に集めて、日ごろの楽天的な性情にも似ず、運命と取り組むような真剣な顔つきで大事の結着を待つ木村の顔。,떠오른 결심을 눈썹에 모아 평소의 낙천적인 성정과 비슷하고 운명과 임하는 진지한 얼굴로 소중한 결착을 기다리는 기무라의 얼굴.
2213,同士,食堂の卓をはさんで向かい合う夫妻が他人同士のような顔をして互い互いにぬすみ見をするのを葉子がすばやく見て取った事などもあった。,식당의 탁을 끼고 마주하는 부부가 타인끼리 같은 얼굴을 하고 서로 서로 따뜻하게 보는 것을 하코가가 빠르게 보고 잡은 일도 있었다.
2214,同封,ときっぱり書いて、その金額だけの為替が同封してあった。,가끔 쓰고 그 금액만의 환율이 동봉되어 있었다.
2215,同居,両親を失ってからこの叔母夫婦と、六歳になる白痴の一人息子とが移って来て同居する事になったのだ。,부모를 잃고 나서 이 이모 부부와 6살이 되는 백치의 한 아들이 옮겨와 동거하게 된 것이다.
2216,同情,それを払いかねて木部が命限りにもがくのを見ると、葉子の心に純粋な同情と、男に対する無条件的な捨て身な態度が生まれ始めた。,"그것을 쫓아내기 위해 목부가 목숨을 잃는 것을 보면, 하코의 마음에 순수한 동정과 남자에 대한 무조건적인 버려진 태도가 태어나기 시작했다."
2217,同盟,そのころ女流キリスト教徒の先覚者として、キリスト教婦人同盟の副会長をしていた葉子の母は、木部の属していた新聞社の社長と親しい交際のあった関係から、ある日その社の従軍記者を自宅に招いて慰労の会食を催した。,"그 무렵 여류 기독교인의 선각자로서 그리스도교부인 동맹의 부회장을 하고 있던 하코의 어머니는, 목부가 속하고 있던 신문사의 사장과 친한 교제가 있던 관계로부터, 어느 날 그 사의 종군 기자를 집에 초대해 위로의 회식을 개최했다."
2218,名乗る,葉子がはいって行っても、彼らは格別自分たちの名前を名乗るでもなく、いちばん安楽な椅子に腰かけていた男が、それを葉子に譲って、自分は二つに折れるように小さくなって、すでに一人腰かけている寝台に曲がりこむと、一同はその様子に声を立てて笑ったが、すぐまた前どおり平気な顔をして勝手な口をきき始めた。,"하코가 가고 가도, 그들은 각별히 자신들의 이름을 자칭하는 것도 아니고, 가장 안락한 의자에 앉고 있던 남자가, 그것을 하코에게 양보해, 자신은 둘로 꺾이도록 작아져, 이미 혼자 앉고 있는 침대에 구부러지자, 일동은 그 모습에 목소리를 내며 웃었지만."
2219,名誉,早く身を堅めて地道に暮らさなければ母の名誉をけがす事になる。,빨리 몸을 굳히고 꾸준히 살지 않으면 어머니의 명예를 다치게 된다.
2220,吟味,「古藤さんに連れて行っていただいてあれを買った時は、ずいぶん吟味したつもりでしたけれども、船に来てから見ているうちにすぐあきてしまいましたの。,"“고토 씨에게 데려가 주셔서 저것을 사았을 때는, 상당히 음미했을 생각이었지만, 배에 와서 보고 있는 사이에 금방 포기해 버렸습니다."
2221,告げる,それともあすの船出の不吉を告げる何かの業かもしれない。,아니면 내일의 선출의 불길을 말하는 무언가의 일일지도 모른다.
2222,告白,それから普通の期間を過ぎて葉子は木部の子を分娩したが、もとよりその事を木部に知らせなかったばかりでなく、母にさえある他の男によって生んだ子だと告白した。,"그리고 평범한 기간이 지나서 하코는 목부의 아이를 분만했지만, 당연히 그 일을 목부에게 알리지 않았을 뿐만 아니라, 어머니에게도 다른 남자에 의해서 낳은 아이라고 고백했다."
2223,問う,そして恋というものを生来知らぬげな四十五六の醜い容貌の舎監は、葉子を監禁同様にして置いて、暇さえあればその帯の持ち主たるべき人の名を迫り問うた。,"그리고 사랑이라는 것을 태고 모르는 사십오육의 추악한 외모의 사감은 하코를 감금처럼 해두고, 여가만 있으면 그 띠의 소유해야 할 사람의 이름을 다가줬다."
2224,固める,あとの事はわたしどもがたしかに引き受けたから心配は無用にして、身をしめて妹さん方のしめしにもなるほどの奮発を頼みます……えゝと、財産のほうの処分はわたしと田中さんとで間違いなく固めるし、愛子さんと貞世さんのお世話は、五十川さん、あなたにお願いしようじゃありませんか、御迷惑ですが。,"나머지는 우리가 분명히 맡았기 때문에 걱정은 무용하게 하고, 몸을 짓고 여동생 분들의 시시도 될 정도의 분발을 부탁합니다… … 에와 재산 처분은 나와 타나카 씨와 확실히 굳게 하고, 아이코 씨와 사다세 씨의 신세는, 이토카와 씨, 당신에게 부탁하잖아요, 죄송합니다만."
2225,土俵,青年らしく土俵ぎわまで踏み込んで事業を楽しむという父に似た性格さえこましゃくれて見えた。,청년답게 츠바키 기와까지 밟아 사업을 즐긴다는 아버지를 닮은 성격조차 혼란스러워 보였다.
2226,圧迫,こっちから何か物をいいかけて、この苦しい圧迫を打ち破ろうと思ってもそれができなかった。,"이쪽에서 뭔가 물건을 좋게 걸고, 이 괴로운 압박을 깨고 싶어도 그것을 할 수 없었다."
2227,執着,葉子は不思議な心の執着から定子にはとうとう会わないでしまった。,하코는 이상한 마음의 집착에서 정자를 겨우 만나지 않았다.
2228,堂々と,二〇船の着いたその晩、田川夫妻は見舞いの言葉も別れの言葉も残さずに、おおぜいの出迎え人に囲まれて堂々と威儀を整えて上陸してしまった。,"두 배가 도착한 그날 밤, 타가와 부부는 편지의 말도 이별의 말도 남기지 않고, 대단한 마중에 둘러싸여 당당하게 위의를 정돈해 상륙해 버렸다."
2229,夕闇,それは夕闇の催した晩秋だった。,저녁의 접대한 늦가을이었다.
2230,大役,資本入らずで大役が勤まるんだ。,자본 들어가지 않고 대역이 근무한다.
2231,大急ぎ,葉子はきょう一日に目まぐるしいほどあるたくさんの用事をちょっと胸の中で数えて見て、大急ぎでそこらを片づけて、錠をおろすものには錠をおろし切って、雨戸を一枚繰って、そこからさし込む光で大きな手文庫からぎっしりつまった男文字の手紙を引き出すと風呂敷に包み込んだ。,"하코는 오늘 하루에 어지러울 정도로 많은 용사를 조금 가슴 속에서 세어 보고, 급하게 그곳을 정리하고, 자물쇠를 내리는 것에는 자물쇠를 내리고 자르고, 우도를 한 장 떼고, 거기에서 쏟아내는 빛으로 큰 손 문고에서 가득 담긴 남자 문자의 편지를."
2232,大柄,二人がてんでんに切符を出そうとする時、「若奥様、これをお忘れになりました」といいながら、羽被の紺の香いの高くするさっきの車夫が、薄い大柄なセルの膝掛けを肩にかけたままあわてたように追いかけて来て、オリーヴ色の絹ハンケチに包んだ小さな物を渡そうとした。,"두 사람이 텐덴에 표를 내려고 할 때, 「젊은 부인, 이것을 잊어 버렸습니다」라고 말하면서, 깃털의 감색의 향기의 높게 하는 아까의 차남이, 얇은 거친 셀의 무릎걸이를 어깨에 걸친 채 맞아 온 것처럼 쫓아오고, 올리브색의 실크 한케치."
2233,大柄な,二人がてんでんに切符を出そうとする時、「若奥様、これをお忘れになりました」といいながら、羽被の紺の香いの高くするさっきの車夫が、薄い大柄なセルの膝掛けを肩にかけたままあわてたように追いかけて来て、オリーヴ色の絹ハンケチに包んだ小さな物を渡そうとした。,"두 사람이 텐덴에 표를 내려고 할 때, 「젊은 부인, 이것을 잊어 버렸습니다」라고 말하면서, 깃털의 감색의 향기의 높게 하는 아까의 차남이, 얇은 거친 셀의 무릎걸이를 어깨에 걸친 채 맞아 온 것처럼 쫓아오고, 올리브색의 실크 한케치."
2234,大概,そのほかの船客も大概はすでに卓に向かっていた。,그 외의 선객도 대개는 이미 탁으로 향하고 있었다.
2235,大金,車夫はろくに見知りもないものに大金を渡して平気でいる女の顔を今さらのようにきょときょとと見やりながら空俥を引いて立ち去った。,차 남편은 몹시 낯선 것에 큰 돈을 건네주고 태연한 여자의 얼굴을 지금 굉장히 보고 보면서 공상을 당겨 떠났다.
2236,天才,それはちょうど日清戦争が終局を告げて、国民一般はだれかれの差別なく、この戦争に関係のあった事柄や人物やに事実以上の好奇心をそそられていたころであったが、木部は二十五という若い齢で、ある大新聞社の従軍記者になってシナに渡り、月並みな通信文の多い中に、きわだって観察の飛び離れた心力のゆらいだ文章を発表して、天才記者という名を博してめでたく凱旋したのであった。,"그것은 단지 닛신 전쟁이 종국을 말해, 국민 일반은 누구의 차별 없이, 이 전쟁에 관계가 있던 일이나 인물이나에 사실 이상의 호기심을 갖고 있었을 무렵이었지만, 목부는 25라고 하는 젊은 나이로 한 대신문사의 종군 기자가 되어 계피에 건너, 월등한 통신문이 많은 가운데, 깨끗이 관찰의 뛰어난 심력의 흔들린 문장을 발표해, 천재 기자라고 하는 이름을 박해 굉장히 개선한 것이었다."
